id,diverse_1994,diverse_2016,total_1994,total_2016
2502580,-1,-1,361,584
2502640,-1,0,4822,4525
2502670,-1,0,5933,4882
2502715,-1,0,2211,1747
2502790,1,1,61489,50010
2502820,-1,0,2527,1935
2502880,-1,0,873,755
2502910,-1,0,323,293
2502940,-1,1,4686,5809
2502970,-1,0,772,492
2503030,-1,0,5386,5335
2503060,-1,-1,358,285
2503090,1,1,14346,16922
2503120,-1,-1,374,318
2503150,1,1,5951,7694
2503240,-1,1,3430,3520
2503270,1,1,8140,6077
2503300,-1,1,2734,3323
2503330,-1,0,616,590
2503360,-1,-1,2188,1626
2503390,-1,-1,2469,1620
2503510,-1,0,5367,4974
2503540,1,0,4575,6338
2503660,0,1,7251,7577
2503720,-1,-1,200,173
2503750,0,1,1807,1872
2503780,-1,-1,1177,1586
2503840,-1,0,1808,2108
2503870,0,0,888,1275
2503900,-1,-1,213,141
2503990,-1,0,3363,3379
2504020,-1,0,3973,3655
2504050,-1,1,2884,2693
2504080,-1,0,424,401
2504140,-1,1,4644,3024
2504200,-1,-1,2836,2883
2504230,-1,-1,961,1388
2504260,-1,1,537,483
2504290,-1,0,677,1175
2504320,-1,0,3945,3499
2504360,-1,0,3653,3963
2504410,-1,-1,2818,3121
2504440,-1,-1,2320,2299
2504500,-1,0,2533,2630
2504530,-1,0,354,182
2504560,-1,0,1670,1464
2504590,-1,0,2039,1562
2504620,-1,0,3297,3750
2504650,0,1,393,437
2504710,-1,0,174,136
2504770,0,1,4714,7078
2504800,-1,0,2236,2024
2504830,0,1,12409,10163
2504860,-1,0,5145,3466
2504890,1,1,5024,5272
2504920,-1,-1,132,81
2504950,-1,0,2682,2601
2504980,1,1,7431,8609
2505010,-1,0,4222,5412
2505070,-1,-1,1736,2754
2505100,-1,0,613,611
2505130,-1,1,2886,2292
2505160,-1,-1,1676,841
2505220,-1,-1,1269,1447
2505270,-1,0,1595,951
2505280,-1,0,3869,2930
2505370,-1,0,1945,3189
2505400,-1,0,977,756
2505490,-1,0,2552,1662
2505500,-1,0,2036,2425
2505580,-1,0,623,562
2505610,-1,-1,647,592
2505670,-1,-1,1995,1782
2505730,-1,0,3352,3107
2505740,-1,-1,761,741
2505760,-1,-1,54,36
2505790,-1,-1,2313,2623
2505880,-1,0,1047,1117
2505940,-1,-1,495,442
2505970,0,1,7930,7452
2506000,-1,0,195,105
2506090,-1,-1,3225,4317
2506150,-1,1,1376,1170
2506210,-1,-1,292,237
2506240,-1,0,2964,2889
2506270,1,0,7664,5092
2506300,-1,-1,1040,1137
2506330,-1,0,1895,3462
2506390,-1,0,2534,2643
2506420,-1,-1,1551,930
2506480,-1,0,1746,1778
2506510,-1,-1,1471,2095
2506540,-1,-1,1020,1016
2506630,-1,-1,342,206
2506660,0,-1,11028,13706
2506690,-1,0,925,685
2506720,-1,0,1719,1574
2506750,-1,0,772,765
2506780,0,1,5642,5351
2506810,-1,0,213,136
2506840,0,1,5076,7072
2506900,0,1,1150,1199
2506930,0,0,887,1568
2506960,-1,0,1223,1646
2506990,-1,0,2868,2841
2507020,1,1,14693,14416
2507050,-1,0,2899,2661
2507080,-1,0,1786,1613
2507110,1,1,13125,14330
2507140,-1,0,1747,2207
2507170,1,1,5583,6623
2507230,-1,0,3505,3958
2507260,-1,0,2776,3144
2507290,-1,0,462,458
2507320,0,1,4105,4525
2507350,-1,-1,4193,4245
2507380,-1,0,519,661
2507410,-1,-1,1322,1837
2507440,0,0,1405,1500
2507470,-1,-1,584,447
2507500,-1,0,1301,1439
2507530,-1,0,2248,2604
2507560,0,1,5340,4230
2507590,-1,-1,2135,2316
2507620,-1,0,3497,3798
2507680,-1,-1,1485,2238
2507740,0,1,6080,6896
2507770,-1,0,3510,2762
2507830,-1,0,530,699
2507860,0,1,3828,4187
2507890,-1,0,1677,1727
2507920,-1,0,1164,1323
2507980,0,1,3604,4150
2507990,-1,-1,1577,965
2508040,-1,-1,1373,979
2508160,-1,-1,690,562
2508220,-1,-1,279,142
2508250,-1,1,1042,1583
2508280,-1,-1,1466,1391
2508310,-1,0,2569,3413
2508340,-1,0,3685,5472
2508370,-1,0,3888,5588
2508430,1,1,14499,12640
2508530,-1,0,225,169
2508580,-1,-1,2413,2294
2508610,0,1,10571,12827
2508640,-1,-1,1095,937
2508670,-1,0,2328,1466
2508700,-1,0,3693,4766
2508730,-1,0,4123,4381
2508760,-1,-1,842,559
2508790,-1,-1,4582,3096
2508820,-1,-1,2040,2496
2508850,0,1,3104,2675
2508880,-1,1,1735,1713
2508910,-1,0,816,1443
2508940,-1,0,2020,2267
2509000,-1,0,2416,2501
2509030,-1,-1,1714,2192
2509060,-1,1,3669,3411
2509090,-1,1,414,348
2509150,-1,-1,977,1239
2509180,-1,0,876,629
2509210,-1,0,347,215
2509270,-1,0,2122,1713
2509300,-1,0,2092,1427
2509360,-1,0,6103,5956
2509390,-1,0,123,132
2509420,-1,-1,1794,3002
2509450,-1,-1,3011,2498
2509540,-1,-1,110,124
2509600,-1,-1,1215,867
2509630,0,1,6854,5487
2509690,-1,0,680,714
2509720,-1,0,8608,7552
2509780,-1,-1,279,209
2509840,-1,1,386,129
2509870,0,1,8530,9246
2509900,-1,0,751,752
2509930,1,1,3914,2823
2509990,-1,0,3871,4324
2510050,1,1,5322,7451
2510080,-1,0,216,173
2510140,-1,-1,461,466
2510170,-1,0,2739,2294
2510200,-1,-1,1041,928
2510230,-1,-1,111,59
2510380,1,1,4757,3772
2510470,-1,-1,3477,2726
2510500,-1,1,3380,2603
2510530,-1,-1,78,49
2510560,-1,-1,2734,3001
2510590,-1,0,2239,1953
2510620,-1,1,2971,3468
2510710,-1,0,488,429
2510770,-1,1,3765,6188
2510800,-1,0,249,121
2510830,-1,-1,2533,1848
2510860,-1,-1,2902,1792
2510890,1,1,6612,4854
2510920,-1,0,2393,1869
2510950,-1,-1,472,520
2510980,-1,1,954,1295
2511010,1,1,2617,2122
2511040,-1,0,1146,725
2511130,1,1,24063,24143
2511220,-1,0,2709,2353
2511250,0,1,4050,3555
2511310,-1,0,937,917
2511340,-1,0,2225,2803
2511370,-1,1,234,257
2511400,-1,-1,1369,1448
2511430,-1,0,2223,2231
2511460,-1,-1,2349,2050
2511490,-1,-1,1433,1342
2511520,0,1,7104,7914
2511580,-1,-1,3968,3547
2511670,-1,-1,585,626
2511730,-1,1,168,116
2511740,-1,-1,3032,2514
2511760,-1,0,1706,1713
2511850,-1,-1,1920,1788
2511880,-1,0,6064,7298
2511910,-1,0,3392,3537
2511940,-1,-1,230,164
2511970,-1,0,3451,3855
2512000,1,1,5328,5461
2512030,-1,0,1283,1226
2512060,0,1,3344,2461
2512100,-1,0,1600,1400
2512180,-1,1,2689,2592
2512210,0,1,2365,2646
2512240,0,1,2152,1854
2512270,0,1,3271,5018
2512300,-1,0,197,113
2512390,-1,0,1018,915
2512420,-1,0,1009,1287
2512510,0,1,3799,4094
2512570,0,1,403,321
2512600,-1,1,2553,3805
2512630,0,0,6354,5003
2512660,-1,1,3314,5120
2512690,-1,-1,189,130
2512750,0,1,1769,2154
2512780,-1,-1,1790,1450
2512810,-1,0,2042,3162
2512840,-1,0,6565,6289
2512870,-1,-1,134,129
2512930,-1,-1,4235,4000
2512990,-1,-1,225,158
2513020,-1,0,575,450
2513050,-1,0,3093,3391
2513080,-1,0,1720,1224
2513110,-1,1,3039,4622
2513170,-1,0,2165,1971
2513200,-1,1,4626,4627
2513230,1,1,22568,24090
2513290,-1,0,1046,1031
2513321,-1,-1,206,114
2600005,1,1,8392,3915
2600006,-1,-1,576,422
2600007,-1,-1,924,482
2600010,-1,0,24,13
2600011,-1,-1,13,29
2600012,1,1,874,510
2600013,-1,0,4828,3046
2600014,-1,-1,529,195
2600015,0,1,15123,10939
2600016,-1,0,2776,3817
2600017,-1,-1,1641,922
2600018,0,1,872,640
2600019,-1,0,454,351
2601890,-1,-1,539,243
2601920,-1,0,1234,838
2601950,0,1,4711,2895
2601980,-1,-1,2787,2402
2602010,-1,0,598,278
2602040,-1,0,200,126
2602160,-1,-1,1016,701
2602190,-1,-1,2578,1605
2602220,-1,0,2922,1630
2602520,-1,0,3065,3658
2602550,-1,0,1390,2582
2602640,-1,0,2789,2123
2602670,-1,-1,1330,1462
2602730,-1,-1,5724,3779
2602790,-1,-1,4347,5842
2602820,1,1,15130,16519
2603060,-1,0,519,118
2603240,-1,-1,1642,1820
2603270,-1,1,37,12
2603480,-1,-1,410,255
2603510,-1,0,911,544
2603540,-1,1,1117,812
2603570,-1,-1,540,259
2603600,-1,-1,580,420
2603660,0,-1,59,34
2603690,0,1,3286,3104
2603810,1,1,878,511
2603870,0,1,1637,1068
2603900,-1,0,2659,2168
2603960,-1,0,19,24
2604020,-1,0,602,728
2604170,-1,0,1008,1122
2604260,0,0,10343,6476
2604290,-1,-1,526,703
2604320,0,0,346,266
2604350,-1,-1,83,50
2604440,-1,-1,1900,1101
2604470,-1,-1,5158,4395
2604500,0,0,3245,496
2604530,-1,0,2486,1850
2604620,-1,0,636,398
2604650,-1,-1,1056,608
2604740,-1,0,1533,1185
2604800,-1,0,1068,801
2604830,0,-1,6584,2232
2604950,-1,-1,1776,1445
2605010,-1,0,4414,408
2605100,-1,-1,18,9
2605430,1,1,1545,1753
2605690,0,1,367,198
2605780,-1,0,2258,1887
2605820,-1,-1,1903,1894
2605850,-1,0,7411,7710
2606000,0,0,1576,1200
2606090,0,1,5791,5276
2606270,0,1,1325,860
2606300,-1,-1,3,2
2606500,-1,-1,1404,1351
2606510,-1,0,333,172
2606570,-1,0,3050,2563
2606600,-1,0,1585,1294
2606630,-1,-1,1257,676
2606720,-1,-1,2289,1805
2606780,1,1,2508,1495
2606840,-1,0,916,898
2606870,-1,-1,6400,5888
2606900,1,1,582,515
2606930,-1,-1,442,586
2606960,-1,0,1502,1081
2606990,-1,-1,1980,1320
2607040,-1,-1,1226,836
2607080,-1,0,1593,1861
2607140,0,0,1743,1481
2607170,-1,-1,404,420
2607320,-1,-1,1876,1817
2607410,-1,0,322,293
2607470,-1,0,82,26
2607530,-1,-1,1180,940
2607560,-1,0,2053,3872
2607590,-1,-1,3963,3073
2607620,-1,0,2619,4544
2607690,-1,-1,1668,1491
2607710,-1,-1,739,514
2607800,-1,0,1597,928
2607890,0,1,5212,4905
2608010,-1,-1,283,220
2608040,-1,-1,2290,1641
2608070,1,1,1131,1717
2608130,-1,-1,1404,851
2608160,-1,-1,761,363
2608280,-1,-1,291,284
2608400,-1,-1,1644,970
2608430,1,1,1457,899
2608520,-1,0,2852,3341
2608580,-1,1,2615,2422
2608610,-1,0,512,281
2608640,-1,-1,2341,1626
2608670,-1,-1,873,781
2608730,-1,0,1385,990
2608770,-1,-1,3465,2402
2608880,-1,-1,356,255
2608910,-1,0,2440,1629
2608940,-1,0,2683,2384
2609150,-1,-1,2314,1445
2609560,0,0,2523,1927
2609570,-1,0,9710,16332
2609630,-1,-1,22,20
2609750,-1,-1,1608,1498
2609840,-1,1,1750,1812
2609900,-1,0,6098,4219
2609930,-1,1,1779,1689
2610020,-1,0,716,484
2610050,-1,-1,1214,1037
2610080,0,1,2525,1517
2610110,-1,-1,3784,2995
2610140,-1,0,3969,2846
2610200,-1,-1,1112,655
2610230,-1,0,8,25
2610380,1,1,2450,1447
2610410,-1,-1,1003,589
2610560,-1,-1,500,316
2610590,0,1,2820,1645
2610620,-1,1,1796,1954
2610650,-1,0,951,744
2610750,-1,-1,1648,1365
2610830,-1,0,2378,2044
2610860,-1,-1,2047,1844
2610980,1,1,852,337
2611030,-1,-1,2195,1543
2611140,-1,-1,2359,2086
2611190,-1,-1,778,438
2611400,-1,-1,887,743
2611430,-1,0,5056,5636
2611550,-1,0,2228,3169
2611600,-1,-1,14349,20557
2611610,-1,1,2094,2589
2611640,1,0,2173,1520
2611670,0,1,1223,807
2611700,-1,-1,977,606
2611910,-1,-1,2070,1311
2611970,0,1,295,120
2612000,0,0,169121,48323
2612030,-1,-1,2413,3047
2612150,0,1,3081,2136
2612240,-1,-1,791,515
2612300,-1,-1,1421,1525
2612330,-1,-1,2222,1404
2612420,-1,-1,5088,4047
2612450,-1,1,6843,2924
2612480,-1,-1,2526,2925
2612540,-1,0,1435,943
2612560,-1,-1,1219,875
2612600,1,1,4008,3583
2612660,-1,-1,40,26
2612690,-1,0,3092,2236
2612810,1,1,868,819
2612930,1,0,1329,1131
2612960,-1,0,1236,785
2612990,-1,0,1958,2726
2613050,-1,0,1359,1298
2613090,-1,-1,1175,900
2613110,-1,0,292,271
2613140,-1,-1,24,12
2613500,-1,-1,3903,2308
2613530,-1,-1,1804,1711
2613560,-1,-1,1285,828
2613680,-1,-1,47,40
2614070,-1,1,11540,9359
2614100,-1,-1,1624,1244
2614230,1,1,1521,1324
2614250,-1,-1,3024,3309
2614280,0,1,4610,2707
2614460,-1,1,3100,2534
2614520,1,0,25915,4498
2614550,-1,0,4114,4060
2614570,-1,-1,871,488
2614610,-1,0,6738,9850
2614690,-1,0,2299,1061
2614700,-1,-1,603,492
2614730,-1,-1,2475,2834
2614760,-1,0,1167,1253
2614790,-1,0,573,466
2614820,-1,0,4651,5063
2615060,-1,-1,1305,1906
2615150,-1,0,2532,2051
2615390,-1,0,3383,2708
2615420,-1,-1,855,580
2615450,-1,0,1165,1014
2615510,-1,0,31,28
2615540,-1,0,5128,3609
2615600,0,1,371,266
2615730,-1,-1,3208,3068
2615750,-1,0,928,684
2615830,-1,-1,1916,1028
2615870,0,0,2701,1875
2615970,-1,-1,1967,1646
2615990,-1,-1,1970,1662
2616020,-1,-1,818,717
2616050,-1,0,945,832
2616080,0,0,1206,1856
2616110,0,1,2291,1691
2616320,-1,-1,1611,2055
2616350,0,1,5652,8243
2616380,-1,0,5959,5916
2616410,-1,0,5046,5210
2616440,1,1,25175,14561
2616470,-1,0,5141,5580
2616500,0,0,2149,1251
2616560,-1,-1,6,4
2616830,-1,-1,870,1268
2617160,-1,-1,3978,1711
2617220,-1,0,1911,1915
2617250,-1,0,2908,2959
2617340,-1,0,60,78
2617370,-1,-1,763,390
2617400,-1,0,2134,1813
2617520,0,1,2887,2944
2617550,-1,-1,1065,757
2617640,-1,-1,1210,1136
2617700,-1,0,1101,802
2617730,-1,0,2646,2784
2617760,-1,-1,1024,1466
2617820,-1,-1,2335,1383
2617860,0,1,1578,1316
2617880,0,1,1394,1247
2617910,-1,-1,3582,5453
2617940,-1,0,2499,2731
2617970,-1,-1,3360,2708
2618030,0,1,5199,2580
2618180,-1,-1,1503,1163
2618270,-1,-1,1116,969
2618360,-1,-1,650,443
2618390,-1,-1,2415,1324
2618420,1,1,5803,3471
2618450,-1,0,4158,3252
2618480,-1,1,5068,5027
2618510,-1,-1,1273,803
2618540,-1,-1,1012,1069
2618570,-1,-1,1363,1667
2618600,-1,-1,2142,1186
2618720,-1,-1,6277,7124
2618810,-1,0,1260,950
2618840,-1,0,3669,6582
2618930,-1,0,1844,2554
2618990,-1,-1,9997,8549
2619050,-1,-1,1651,1468
2619100,0,1,2164,2010
2619170,-1,-1,923,721
2619250,-1,0,3402,2694
2619290,-1,0,30,13
2619410,-1,-1,1278,754
2619470,-1,-1,1535,727
2619530,-1,0,1392,778
2619580,-1,0,1614,1193
2619620,1,1,7779,4689
2619800,-1,-1,2808,1739
2619830,-1,0,4663,4786
2619890,-1,-1,822,719
2619920,-1,-1,1187,1424
2619950,1,1,12421,12337
2620010,-1,0,843,516
2620050,-1,-1,2083,1515
2620070,-1,0,3537,3015
2620160,0,1,2108,2139
2620280,-1,1,2786,3114
2620310,-1,0,1528,1298
2620340,0,1,7164,8624
2620380,-1,-1,1135,1454
2620400,-1,-1,770,624
2620550,-1,-1,1191,1123
2620610,-1,0,1143,1154
2620670,-1,-1,1398,2091
2620700,-1,-1,604,457
2620730,-1,0,5111,7369
2620820,-1,0,2941,2805
2620850,-1,1,3361,4143
2620880,-1,0,2776,4207
2620910,-1,-1,1785,1134
2620940,-1,-1,2368,1230
2620980,-1,0,2823,1847
2621120,-1,0,2400,2544
2621150,1,1,20368,10445
2621180,-1,-1,7783,4907
2621210,0,1,812,622
2621240,0,0,1175,958
2621390,0,0,391,485
2621420,0,1,433,232
2621450,-1,-1,1517,1258
2621570,0,1,3598,3515
2621600,-1,1,5653,4824
2621690,-1,-1,2617,2792
2621750,-1,0,620,229
2621810,-1,0,514,224
2621840,-1,0,17621,13971
2621870,-1,1,9978,10157
2622050,-1,-1,3275,3821
2622200,-1,0,2717,2143
2622230,1,1,89,75
2622260,-1,0,244,145
2622290,-1,1,2268,1065
2622320,1,1,648,1592
2622380,-1,-1,1145,988
2622410,0,0,2048,1486
2622470,0,0,1295,789
2622500,-1,-1,901,987
2622620,-1,-1,1674,973
2622740,-1,0,1058,645
2622800,-1,-1,812,472
2622830,-1,-1,220,292
2622860,-1,-1,1486,888
2622970,-1,0,2549,2634
2622980,-1,0,858,590
2623040,-1,-1,2392,2744
2623070,-1,0,3432,3133
2623100,0,0,1493,1090
2623130,-1,0,1527,1290
2623160,-1,0,635,461
2623250,-1,0,2842,3792
2623280,-1,-1,1315,615
2623310,-1,0,813,458
2623460,-1,1,2250,2918
2623490,-1,-1,973,867
2623520,-1,-1,733,580
2623550,-1,-1,2384,1395
2623580,-1,-1,1618,1349
2623610,-1,-1,1037,626
2623670,-1,-1,949,611
2623790,-1,-1,1206,1393
2623820,-1,0,9160,7610
2623830,-1,-1,425,170
2623850,-1,0,2006,2064
2623910,-1,-1,1730,1180
2624000,-1,-1,919,520
2624120,-1,0,3752,3846
2624150,-1,0,7240,5334
2624180,-1,0,1627,1458
2624420,-1,-1,1670,1273
2624540,1,1,123,93
2624570,-1,0,984,658
2624600,-1,-1,1559,1178
2624630,-1,-1,677,523
2624690,1,1,3129,989
2624720,0,1,3178,1818
2624750,0,1,4231,3588
2624810,0,0,1133,633
2624840,1,1,7334,3711
2624960,-1,-1,1489,1278
2625020,-1,-1,1708,1483
2625140,-1,0,661,590
2625230,0,1,1007,1210
2625290,-1,-1,872,905
2625320,-1,0,1841,1603
2625350,-1,0,1232,665
2625400,-1,-1,1594,1176
2625560,0,1,4128,3362
2625650,-1,-1,606,261
2625680,-1,-1,2396,2279
2625740,-1,0,8029,7832
2625780,-1,-1,726,444
2625800,-1,0,833,1031
2625920,0,1,306,151
2625950,-1,0,3239,3220
2625980,-1,1,4535,7222
2626010,-1,0,3474,3193
2626040,-1,-1,1140,714
2626100,-1,-1,183,132
2626130,0,1,4654,6412
2626190,1,-1,3387,3851
2626220,-1,0,1870,1985
2626280,0,1,3881,4277
2626370,-1,-1,1303,1514
2626400,-1,-1,982,604
2626430,-1,-1,23,16
2626490,-1,0,506,435
2626520,-1,-1,1667,1375
2626550,-1,-1,770,298
2626760,-1,1,2456,2184
2626940,-1,-1,305,327
2626970,-1,0,2217,1151
2627060,-1,-1,2435,2285
2627150,-1,-1,1797,1508
2627180,-1,-1,320,153
2627210,-1,-1,4557,3014
2627240,-1,0,3074,4888
2627420,0,1,2888,1514
2627660,-1,0,2077,2101
2627690,-1,-1,574,356
2627720,-1,0,733,504
2627810,-1,0,1723,2201
2627840,-1,0,400,282
2627900,-1,-1,1917,1193
2627930,-1,0,2762,2852
2627960,-1,-1,639,641
2628020,-1,1,406,383
2628140,-1,-1,3958,2977
2628170,-1,-1,2236,1316
2628200,-1,-1,1382,1022
2628500,-1,-1,854,555
2628530,-1,0,2531,2668
2628560,-1,1,14340,17062
2628740,1,1,12897,3976
2628830,0,0,12214,8446
2628890,-1,0,1243,1388
2628950,-1,1,8680,8448
2629120,-1,-1,1817,1998
2629130,-1,-1,374,222
2629160,-1,0,742,855
2629190,-1,0,83,39
2629220,-1,-1,598,361
2629250,-1,-1,1548,1227
2629340,0,0,551,342
2629370,-1,0,1202,1026
2629400,-1,-1,1025,787
2629460,-1,1,4459,2445
2629490,-1,-1,2155,1589
2629520,-1,0,1156,802
2629540,-1,0,4341,3753
2629580,-1,-1,221,126
2629670,-1,0,1780,891
2629760,1,0,2289,1659
2629790,-1,0,1345,580
2629910,-1,0,2057,2804
2629940,-1,0,12158,14776
2630030,-1,0,6260,7752
2630060,-1,-1,908,553
2630090,-1,0,4474,3409
2630120,1,1,3817,2859
2630210,-1,1,6263,4713
2630300,-1,0,7485,4782
2630360,0,1,1254,668
2630390,1,1,13956,5758
2630450,0,1,4814,4656
2630480,-1,-1,529,280
2630660,-1,0,3880,5100
2630780,-1,-1,921,884
2630840,-1,-1,1489,1020
2630930,-1,-1,1228,962
2630960,-1,-1,690,874
2630990,1,1,3220,2122
2631020,-1,-1,1062,1082
2631320,0,1,1574,1281
2631380,-1,0,1923,1755
2632070,1,1,73,76
2632220,-1,1,2253,1536
2632250,-1,0,4680,8215
2632280,-1,1,3398,3170
2632300,0,1,2714,2052
2632310,1,-1,8947,5961
2632340,-1,0,4263,3574
2632370,-1,0,2730,2530
2632550,-1,-1,1898,2456
2632610,-1,-1,1075,972
2632640,-1,-1,1237,893
2632670,-1,0,3102,3485
2632820,-1,0,3350,2894
2632850,-1,0,2695,2992
2632880,0,0,1868,1050
2632910,-1,-1,1558,856
2632940,-1,-1,2119,1532
2632970,-1,-1,199,181
2633000,-1,-1,1080,526
2633030,-1,-1,1734,1346
2633090,-1,1,3079,3197
2633120,-1,-1,893,654
2633360,0,1,994,267
2633410,-1,0,1640,1750
2633420,-1,0,4198,3716
2633510,-1,-1,1731,1243
2633540,0,1,11710,6412
2633720,-1,-1,3114,2855
2633750,-1,0,420,260
2633810,-1,-1,2517,3038
2633840,0,0,2960,2611
2633870,-1,0,11072,8820
2633900,-1,0,3215,2531
2633930,-1,-1,2096,2016
2634260,0,1,11757,12248
2634380,-1,-1,913,700
2634410,-1,-1,1336,1066
2634440,-1,-1,930,735
2634470,-1,0,24415,27358
2634560,0,1,6055,4638
2634620,-1,-1,338,103
2634650,-1,0,950,1175
2634680,-1,1,4422,2548
2634710,0,0,1986,1166
2634860,-1,0,20,18
2634920,-1,-1,730,568
2634950,-1,-1,2616,2578
2635010,-1,-1,464,297
2635040,-1,-1,461,205
2635130,1,1,381,274
2635160,-1,0,11734,13920
2635190,-1,1,14892,9225
2635220,-1,1,2705,3090
2635310,-1,1,11066,8674
2635340,1,1,209,149
2635460,-1,0,1221,1371
2635520,0,1,3235,2846
2635550,-1,0,2896,2914
2635730,-1,-1,829,547
2635790,-1,-1,40,6
2635820,0,1,5389,5377
2635850,-1,-1,3270,2054
2635910,0,1,5790,6751
2635940,-1,0,1808,2850
2635970,1,0,1151,904
2636060,-1,0,1541,966
2636120,-1,0,1165,777
2636240,0,0,74,32
2636270,-1,-1,757,721
2636300,-1,0,2028,2045
2636330,-1,0,1199,789
2636390,-1,-1,1321,821
2636420,-1,-1,1756,1772
2636480,-1,0,391,287
2636485,0,1,4485,5051
2636540,-1,0,4645,4097
2636570,0,1,5763,4203
2636600,-1,-1,1894,1871
2636630,1,1,4777,3186
2636660,-1,0,3709,5956
2700001,-1,0,382,509
2700005,-1,0,1169,716
2700006,-1,-1,1291,953
2700007,-1,-1,1041,576
2700008,0,0,3062,1977
2700013,-1,0,1174,790
2700017,-1,-1,3284,3326
2700019,-1,-1,1866,1141
2700021,-1,-1,1674,995
2700022,-1,-1,1469,985
2700023,-1,0,688,539
2700024,-1,0,842,473
2700088,-1,-1,592,657
2700089,-1,-1,1146,926
2700090,-1,-1,977,731
2700091,-1,0,1039,668
2702640,-1,0,597,429
2702720,-1,-1,653,450
2702730,-1,0,613,571
2702760,-1,-1,1376,1163
2702910,0,1,1019,717
2702930,-1,-1,1643,1706
2702970,-1,1,4345,3327
2703030,-1,-1,394,491
2703060,-1,-1,4352,4077
2703150,-1,-1,1818,1840
2703180,-1,1,38344,37122
2703300,-1,-1,337,262
2703450,-1,1,4213,4704
2703540,-1,-1,240,269
2703570,0,1,1242,1052
2703660,-1,-1,822,838
2703690,-1,-1,705,790
2703750,-1,0,528,451
2703870,-1,-1,1511,2860
2704050,-1,0,1080,1615
2704440,0,1,5743,5048
2704470,-1,0,1223,822
2705430,-1,-1,600,444
2705460,-1,0,1624,3124
2705660,-1,0,1131,651
2705730,-1,0,904,631
2705760,0,0,999,741
2705790,0,1,11432,10239
2706060,-1,-1,1091,739
2706090,-1,-1,7127,6354
2706150,-1,0,1109,656
2706240,1,1,1875,2024
2706300,-1,-1,553,460
2707110,1,1,212,142
2707200,-1,-1,4506,5688
2707290,0,1,11149,8050
2707320,0,1,269,216
2707350,-1,-1,1372,2024
2707380,-1,-1,990,680
2707410,-1,0,4556,4975
2707450,-1,0,231,146
2707470,-1,-1,795,535
2707500,-1,-1,1614,1150
2707590,0,0,795,472
2708070,1,0,1078,1109
2708100,-1,0,5671,6378
2708190,-1,0,5347,8986
2708220,-1,-1,925,914
2708910,-1,-1,1069,755
2708940,-1,-1,302,157
2709330,-1,-1,496,500
2709360,-1,1,188,227
2709420,0,1,2485,2415
2709440,-1,0,2226,2061
2709480,-1,0,1528,1086
2709510,0,1,3004,3257
2709540,-1,-1,228,154
2709690,-1,-1,317,355
2709720,0,1,1893,1145
2709750,-1,-1,1655,1041
2710060,-1,-1,2137,2233
2710090,-1,0,764,540
2710140,0,1,1162,956
2710170,-1,-1,1685,2525
2710230,0,0,3071,2988
2710260,-1,0,1318,1659
2711010,-1,-1,946,1128
2711040,-1,0,14056,7451
2711085,-1,0,1173,692
2711130,0,0,2280,1881
2711190,-1,-1,910,967
2711220,-1,1,275,402
2711250,-1,1,6068,8483
2711370,-1,0,7474,12300
2711460,-1,-1,184,149
2711520,-1,-1,938,585
2711670,-1,0,7055,10455
2711760,-1,1,4285,3592
2711820,-1,0,3273,7192
2711880,-1,0,3421,2326
2711910,-1,-1,664,466
2712180,-1,0,240,274
2712210,-1,0,370,250
2712240,-1,-1,1883,1952
2712270,-1,0,7650,6134
2712300,-1,0,744,659
2712360,-1,0,1300,892
2712420,-1,1,2630,2986
2712480,-1,0,614,347
2712580,-1,0,1072,737
2712900,-1,-1,527,638
2713020,-1,0,248,218
2713040,-1,-1,459,245
2713110,0,1,710,506
2713140,-1,-1,430,433
2713170,-1,0,5080,3751
2713380,-1,-1,302,346
2713530,-1,0,5107,4338
2713560,-1,-1,850,983
2713590,-1,0,1050,684
2713680,-1,-1,269,104
2713860,-1,-1,447,400
2713890,-1,0,227,113
2713920,-1,-1,1890,2096
2713930,-1,0,330,313
2713980,-1,0,3516,2425
2714010,-1,-1,394,271
2714040,-1,-1,413,380
2714070,-1,1,1217,938
2714190,-1,-1,1187,1089
2714220,-1,1,8675,8770
2714260,-1,1,7873,6680
2714280,-1,-1,517,442
2714970,-1,0,3186,2881
2715000,-1,-1,1863,1112
2715030,-1,1,3988,3533
2715510,-1,0,559,442
2715540,-1,-1,272,80
2715750,-1,0,1121,1786
2716980,-1,-1,1645,2120
2717010,0,1,292,271
2717100,-1,0,1109,835
2717120,-1,0,629,703
2717220,-1,-1,996,740
2717250,-1,-1,1485,1166
2717460,-1,-1,311,136
2717520,-1,-1,1411,1249
2717570,-1,0,853,458
2717780,-1,0,6825,10684
2717880,-1,-1,219,147
2717910,-1,-1,424,347
2717940,-1,0,392,311
2718060,-1,0,446,284
2718070,-1,0,1444,1009
2718090,-1,-1,860,748
2718210,-1,0,2159,1532
2718240,-1,-1,3690,2455
2718270,-1,-1,328,347
2718330,-1,0,1485,1259
2718360,-1,0,281,310
2718390,0,1,124,167
2718540,-1,-1,401,273
2718570,0,1,637,536
2718660,1,1,888,615
2718750,-1,0,2564,3216
2718780,-1,0,7618,8274
2718810,-1,-1,896,858
2718920,-1,-1,243,160
2718940,-1,1,2370,2458
2718960,-1,-1,1054,743
2719170,0,1,630,470
2719320,-1,0,520,895
2720550,-1,1,1517,1383
2720580,-1,-1,754,994
